Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-02-10 05:00:00,966.63,0.01,275.83,-0.24,98.2,6.11,6.0,0.11,3.87,6.21,1229.83,3.22,5.0,189.5
2009-02-10 06:00:00,965.52,1.1,277.02,0.45,95.4,6.61,6.31,0.3,4.08,6.54,1223.37,3.23,4.13,179.8
2009-02-10 07:00:00,964.47,2.03,278.06,1.31,94.9,7.08,6.71,0.36,4.34,6.96,1217.68,3.43,6.5,199.9
2009-02-10 08:00:00,963.18,2.5,278.63,1.61,93.8,7.32,6.86,0.45,4.44,7.12,1213.92,3.55,6.63,194.7
2009-02-10 09:00:00,962.0,3.2,279.44,1.88,91.0,7.69,7.0,0.69,4.54,7.27,1209.3,3.81,5.63,177.8
2009-02-10 10:00:00,960.96,4.37,280.71,2.74,89.1,8.35,7.44,0.91,4.83,7.74,1202.69,2.84,4.38,163.2
2009-02-10 11:00:00,959.98,6.04,282.48,3.15,81.6,9.39,7.66,1.73,4.98,7.98,1194.15,6.15,10.88,190.0
2009-02-10 12:00:00,959.18,6.54,283.05,3.04,78.3,9.71,7.6,2.11,4.95,7.93,1191.08,7.64,10.88,190.6
2009-02-10 13:00:00,958.96,7.06,283.6,2.62,73.3,10.07,7.38,2.69,4.8,7.7,1188.68,7.27,10.88,198.2
2009-02-10 14:00:00,959.22,6.32,282.83,1.22,69.75,9.57,6.68,2.89,4.34,6.96,1192.47,11.73,16.75,207.4
2009-02-10 15:00:00,959.87,5.13,281.57,0.5,71.9,8.81,6.33,2.48,4.12,6.6,1198.55,9.73,16.88,215.0
2009-02-10 16:00:00,960.29,4.06,280.45,-0.1,74.2,8.17,6.06,2.11,3.94,6.31,1203.84,8.73,13.0,217.2
2009-02-10 17:00:00,960.91,3.23,279.56,-0.31,77.5,7.71,5.97,1.73,3.88,6.22,1208.27,7.43,10.5,217.8
2009-02-10 18:00:00,961.71,2.27,278.52,-0.19,83.7,7.2,6.02,1.17,3.9,6.26,1213.48,4.69,8.25,211.1
2009-02-10 19:00:00,962.34,2.13,278.33,-0.36,83.5,7.12,5.95,1.18,3.85,6.18,1214.94,4.7,6.88,217.3
2009-02-10 20:00:00,963.46,1.87,277.97,-0.33,85.3,6.99,5.96,1.03,3.86,6.19,1217.5,2.3,4.25,237.8
2009-02-10 21:00:00,964.79,1.91,277.9,-0.88,81.7,7.01,5.73,1.28,3.7,5.94,1219.12,4.81,7.63,242.6
2009-02-10 22:00:00,966.15,1.16,277.04,-1.72,81.0,6.65,5.38,1.26,3.47,5.57,1224.32,4.43,7.5,260.6
2009-02-10 23:00:00,967.17,0.7,276.49,-2.32,80.1,6.43,5.15,1.28,3.32,5.32,1227.79,4.4,8.5,255.5
2009-02-11 00:00:00,969.3,0.67,276.28,-2.48,79.3,6.41,5.09,1.33,3.27,5.25,1230.67,3.0,5.63,263.1
2009-02-11 01:00:00,970.37,0.39,275.91,-2.44,81.2,6.28,5.1,1.18,3.28,5.26,1233.3,3.53,6.0,247.6
2009-02-11 02:00:00,971.78,0.01,275.42,-2.13,85.4,6.11,5.22,0.89,3.35,5.37,1236.74,3.94,6.75,266.8
2009-02-11 03:00:00,972.93,-0.57,274.74,-1.76,91.6,5.86,5.37,0.49,3.44,5.52,1240.78,3.11,6.25,258.8
2009-02-11 04:00:00,974.18,-0.42,274.79,-1.72,90.9,5.92,5.38,0.54,3.44,5.53,1241.69,4.08,6.75,262.4
2009-02-11 05:00:00,975.34,-0.77,274.34,-1.83,92.5,5.77,5.34,0.43,3.41,5.47,1244.79,3.11,5.13,258.0
2009-02-11 06:00:00,976.16,-0.64,274.41,-2.02,90.3,5.83,5.26,0.57,3.36,5.39,1245.26,3.13,6.63,275.3
2009-02-11 07:00:00,977.02,-0.47,274.51,-2.44,86.5,5.9,5.1,0.8,3.26,5.22,1245.68,3.45,7.0,264.9
2009-02-11 08:00:00,977.8,-0.17,274.75,-3.17,80.1,6.03,4.83,1.2,3.08,4.94,1245.43,3.83,8.63,264.6
2009-02-11 09:00:00,978.96,0.03,274.86,-3.54,76.8,6.12,4.7,1.42,2.99,4.8,1246.07,2.63,6.25,289.2
2009-02-11 10:00:00,979.9,0.25,275.0,-3.14,77.9,6.22,4.84,1.37,3.08,4.94,1246.21,2.58,5.88,285.9
2009-02-11 11:00:00,980.76,0.61,275.3,-2.75,78.1,6.39,4.99,1.4,3.17,5.09,1245.57,3.29,6.25,275.6
2009-02-11 12:00:00,981.27,1.38,276.03,-3.59,69.34,6.75,4.68,2.07,2.97,4.77,1242.87,3.33,7.5,274.7
2009-02-11 13:00:00,981.7,0.93,275.54,-2.32,78.8,6.54,5.15,1.39,3.27,5.25,1245.23,3.82,6.75,271.2
2009-02-11 14:00:00,982.25,1.55,276.12,-3.08,71.2,6.83,4.87,1.97,3.09,4.95,1243.27,3.99,7.5,278.9
2009-02-11 15:00:00,982.65,1.45,275.99,-3.19,71.1,6.78,4.82,1.96,3.06,4.91,1244.25,3.13,5.38,282.4
2009-02-11 16:00:00,982.91,2.07,276.59,-4.93,59.62,7.09,4.23,2.86,2.68,4.3,1242.05,3.17,7.75,273.9
